GHGRP ID,Landfill ID,Landfill Name,State,Physical Address,City,County,Zip Code,Latitude,Longitude,Ownership Type,Landfill Owner Organization(s),Year Landfill Opened,Landfill Closure Year,Current Landfill Status,Waste in Place (tons),Waste in Place Year,LFG Collection System In Place?,LFG Collected (mmscfd),LFG Flared (mmscfd),Project ID,Current Project Status,Project Name,Project Start Date,Project Shutdown Date,Project Type Category,LFG Energy Project Type,RNG Delivery Method,Actual MW Generation,Rated MW Capacity,LFG Flow to Project (mmscfd),Current Year Emission Reductions (MMTCO2e/yr) - Direct,Current Year Emission Reductions (MMTCO2e/yr) - Avoided
1002476,712,Jefferson Davis Parish Landfill,LA,16547 Landfill Road,Welsh,Jefferson Davis,70591,30.27083,-92.865,Public,"Jefferson Davis Parish Sanitary Landfill Commission, LA",1988,2038,Open,"12,076,119",2022,Yes,2.038,0.082,782-0,Operational,Project #1,4/1/08,,Renewable Natural Gas,Vehicle Fuel,Pipeline Injection,,,1.96,0.1922,0.0155
1002587,725,Jefferson Parish SLF,LA,5800 Highway 90 W,Avondale,Jefferson,70094,29.926,-90.254,Public,"Jefferson Parish Department of Environmental Affairs, LA",1982,2050,Open,"16,046,373",2022,Yes,1.429,0.097,180379-2,Operational,"Combination Project, Expansion #2",1/1/20,,Renewable Natural Gas,Vehicle Fuel,Pipeline Injection,,,1.33,0.1304,0.0105
1004065,640,Johnson County LF,KS,"17955 Holiday Drive
18181 W. 53rd",Shawnee,Johnson,66217,39.04226,-94.79455,Private,WM,1967,2043,Open,"47,152,463",2022,Yes,8.682,2.38,710-0,Operational,Project #1,9/1/01,,Renewable Natural Gas,Vehicle Fuel,Pipeline Injection,,,6.31,0.6187,0.0498
1006261,1256,"Keystone Sanitary Landfill, Inc.",PA,249 Dunham Drive,Dunmore,Lackawanna,18512,41.427,-75.608,Private,"Keystone Sanitary Landfill, Inc.",1972,2067,Open,"52,825,826",2022,Yes,19.224,2.317,200997-0,Operational,Project #3 (Combination Project) (Assai),12/30/21,,Renewable Natural Gas,Vehicle Fuel,Pipeline Injection,,,18.9,0.9265,0.0746
1007586,1286,Laurel Highlands LF,PA,260 Laurel Ridge Road,Johnstown,Cambria,15909,40.4321,-78.876,Private,WM,1986,2133,Open,"8,094,606",2022,Yes,0.998,0.004,1357-0,Operational,Project #1,7/1/06,,Renewable Natural Gas,Vehicle Fuel,Pipeline Injection,,,0.995,0.0976,0.0079
1007812,1938,Liberty Landfill,IN,"8635 E. State Road 16
~2 miles east of Buffalo",Monticello,White,47960,40.886,-86.7,Private,WM,1982,2029,Open,"25,699,489",2022,Yes,5.825,0.414,201548-0,Operational,Project #3,10/3/23,,Renewable Natural Gas,Vehicle Fuel,Pipeline Injection,,,,0,0
1002038,1676,Mallard Ridge Landfill Inc.,WI,W8470 State Road 11,Delavan,Walworth,53115,42.64412,-88.7218,Private,GFL Environmental USA Inc.,1970,2028,Open,"11,915,730",2022,Yes,2.911,2.911,201491-0,Operational,Project #2,3/29/23,,Renewable Natural Gas,Other,Pipeline Injection,,,2.88,0.2824,0.0249
1006899,1465,McCarty Road LF,TX,5757A Oates Road,Houston,Harris,77078,29.827501,-95.243334,Private,"Republic Services, Inc.",1972,2036,Open,"102,698,106",2022,Yes,11.873,3.377,1542-0,Operational,Project #1,3/1/86,,Renewable Natural Gas,Vehicle Fuel,Pipeline Injection,,,5.127,0.5027,0.0405
1006899,1465,McCarty Road LF,TX,5757A Oates Road,Houston,Harris,77078,29.827501,-95.243334,Private,"Republic Services, Inc.",1972,2036,Open,"102,698,106",2022,Yes,11.873,3.377,201447-0,Operational,Project #3,5/31/21,,Renewable Natural Gas,Vehicle Fuel,Pipeline Injection,,,3.383,0.3317,0.0267
1006817,1459,McCommas Bluff Landfill,TX,5100 Youngblood Road,Dallas,Dallas,75241,32.684168,-96.718334,Public,"City of Dallas, TX",1975,2054,Open,"58,349,377",2022,Yes,12.262,2.019,1535-2,Operational,"Project #1, Expansion #1",1/1/08,,Renewable Natural Gas,Vehicle Fuel,Pipeline Injection,,,7,0.6863,0.0552
1006817,1459,McCommas Bluff Landfill,TX,5100 Youngblood Road,Dallas,Dallas,75241,32.684168,-96.718334,Public,"City of Dallas, TX",1975,2054,Open,"58,349,377",2022,Yes,12.262,2.019,1535-3,Operational,"Project #1, Expansion #2",1/1/12,,Renewable Natural Gas,Vehicle Fuel,Pipeline Injection,,,3,0.2941,0.0237
1006817,1459,McCommas Bluff Landfill,TX,5100 Youngblood Road,Dallas,Dallas,75241,32.684168,-96.718334,Public,"City of Dallas, TX",1975,2054,Open,"58,349,377",2022,Yes,12.262,2.019,1535-4,Operational,"Project #1, Expansion #3",1/1/14,,Renewable Natural Gas,Vehicle Fuel,Pipeline Injection,,,1.3,0.1275,0.0103
1003269,1411,Meadow Branch Landfill,TN,233 County Road 166 (Meadow Branch Road),Athens,McMinn,37303,35.4828,-84.681,Private,"Waste Connections, Inc.",1980,2032,Open,"12,586,119",2022,Yes,3.751,0.887,1487-0,Operational,Project #1,9/28/11,,Renewable Natural Gas,Vehicle Fuel,Pipeline Injection,,,2.64,0.2588,0.0208
1003240,562,Medora SLF,IN,546 County Road 870 West,Medora,Jackson,47260,38.8671,-86.1997,Private,"Rumpke of Indiana, LLC",1971,2040,Open,"7,552,746",2022,Yes,1.618,1.618,631-0,Operational,Project #1,11/1/23,,Renewable Natural Gas,Other,Pipeline Injection,,,,0,0
1008269,516,Milam Recycling and Disposal Facility,IL,601 Madison Road,East St. Louis,St. Clair,62201,38.6547,-90.1302,Private,WM,1965,2035,Open,"32,166,735",2022,Yes,5.009,0.548,200546-0,Operational,Project #2,3/1/15,,Renewable Natural Gas,Vehicle Fuel,Pipeline Injection,,,4.47,0.4383,0.0353
1007585,1280,Monroeville LF,PA,600 Thomas Street Extension,Monroeville,Allegheny,15146,40.405,-79.79,Private,WM,1945,2044,Open,"21,008,718",2022,Yes,3.653,0.991,1355-0,Operational,Project #1,10/29/04,,Renewable Natural Gas,Vehicle Fuel,Pipeline Injection,,,2.67,0.2618,0.0211
1004550,217,Monterey Peninsula SLF,CA,14201 Del Monte Blvd,Marina,Monterey,93933,36.71333,-121.76667,Public,"Monterey Regional Waste Management District, CA",1966,2132,Open,"14,154,230",2022,Yes,2.824,1.054,201366-0,Operational,Project #2,12/31/20,,Renewable Natural Gas,Vehicle Fuel,Local Use,,,,0,0
1005630,433,New River Regional LF,FL,24276 NE 157th Street,Raiford,Union,32083,30.0932,-82.2052,Public,"New River Solid Waste Association, FL",1992,2025,Open,"6,296,430",2022,Yes,2.933,2.933,498-0,Operational,Project #1,1/5/23,,Renewable Natural Gas,Vehicle Fuel,Pipeline Injection,,,,0,0
1004850,2245,Noble Road LF,OH,170 Noble Road East,Shiloh,Richland,44878,40.97586,-82.48737,Private,Rumpke,1997,2036,Open,"19,000,811",2022,Yes,3.069,1.104,180333-0,Operational,Project #1,3/3/22,,Renewable Natural Gas,Vehicle Fuel,Pipeline Injection,,,1.97,0.1932,0.0155
1006303,1327,North Shelby Landfill,TN,7111 Old Millington Road,Millington,Shelby,38053,35.327,-89.945,Private,"Republic Services, Inc.",1988,2314,Open,"16,060,661",2022,Yes,1.98,0.181,1403-0,Operational,Project #1,9/30/14,,Renewable Natural Gas,Vehicle Fuel,Pipeline Injection,,,1.8,0.1765,0.0142
1005282,1973,Northeast Mississippi Regional Landfill,MS,2941 County Road 302,Walnut,Tippah,38683,34.9477,-88.93775,Public,Northeast Mississippi Solid Waste Management Authority,2001,2063,Open,"7,724,852",2022,Yes,1.584,0.037,167055-0,Operational,Project #1,4/19/18,,Renewable Natural Gas,Vehicle Fuel,Pipeline Injection,,,1.55,0.152,0.0122
1004377,12201,NTMWD 121 Regional Disposal Facility,TX,3820 Sam Rayburn Highway,Melissa,Collin,75454,33.295432,-96.518814,Public,"North Texas Municipal Water District, TX",2004,2062,Open,"14,633,330",2022,Yes,8.445,0.13,181123-0,Operational,Project #1,12/15/17,,Renewable Natural Gas,Vehicle Fuel,Pipeline Injection,,,8.32,0.8158,0.0657
1007624,1226,Oklahoma City Landfill,OK,7600 SW 15th Street,Oklahoma City,Oklahoma,73128,35.4455,-97.64,Private,Waste Connections Inc. - Central Region,1981,2025,Open,"16,141,697",2022,Yes,2.676,0.001,1301-0,Operational,Project #1,5/1/08,,Renewable Natural Gas,Vehicle Fuel,Pipeline Injection,,,2.674,0.2622,0.0211
1007075,1687,Outagamie County LF,WI,1419 Holland Road,Appleton,Outagamie,54911,44.2872,-88.3487,Public,"Outagamie County, WI",1975,2025,Open,"14,124,833",2022,Yes,3.367,3.367,201497-0,Operational,Project #3,3/1/23,,Renewable Natural Gas,Vehicle Fuel,Pipeline Injection,,,,0,0
1007901,681,Outer Loop RDF,KY,2673 Outer Loop,Louisville,Jefferson,40219,38.13577,-85.71612,Private,WM,1969,2072,Open,"39,814,494",2022,Yes,6.028,0.31,200966-0,Operational,Project #2,6/5/18,,Renewable Natural Gas,Vehicle Fuel,Pipeline Injection,,,5.72,0.5608,0.0451
1002059,820,Pine Bend Landfill,MN,2495 East 117th Street,Inver Grove Heights,Dakota,55077,44.77917,-93.05711,Private,"Republic Services, Inc.",1971,2027,Open,"23,643,945",2022,Yes,3.339,2.026,201433-0,Operational,Project #2,10/25/22,,Renewable Natural Gas,Vehicle Fuel,Pipeline Injection,,,1.32,0.1294,0.0104
1006227,1472,Pine Hill Landfill,TX,1102 Pine Hill Landfill Road,Kilgore,Gregg,75662,32.45,-94.832,Private,Four-S Oil Company,1980,2090,Open,"13,550,103",2022,Yes,1.644,0.009,1549-0,Operational,Project #1,7/20/17,,Renewable Natural Gas,Vehicle Fuel,Pipeline Injection,,,1.64,0.1608,0.0129
1006796,11320,Plumb Thicket Landfill,KS,440 NE 150th Road,Harper,Harper,67058,37.373,-97.961,Private,Waste Connections Inc. - Central Region,2006,2065,Open,"8,118,177",2022,Yes,1.042,0.255,180989-0,Operational,Project #1,1/1/22,,Renewable Natural Gas,Other,Pipeline Injection,,,0.772,0.0757,0.0067
1006176,2315,Prairie View RDF,IL,29755 S. Prairie View Drive,Wilmington,Will,60481,41.34,-88.13,Public,"Will County, IL",2004,2034,Open,"13,735,256",2022,Yes,5.382,3.778,200974-0,Operational,Project #2,12/2/22,,Renewable Natural Gas,Vehicle Fuel,Pipeline Injection,,,0.44,0.0431,0.0035
1005697,560,Randolph Farms LF,IN,7256 W CR 600 S,Modoc,Randolph,47358,40.07745,-85.11042,Private,"600 Land, Inc.",1973,2082,Open,"10,573,372",2022,Yes,1.136,0.99,200848-0,Operational,Project #2,7/1/18,,Renewable Natural Gas,Vehicle Fuel,Local Use,,,0.288,0.0282,0.0023
1005717,2289,River Birch Landfill,LA,2000 South Kenner Avenue,Avondale,Jefferson,70094,29.932,-90.258,Private,"River Birch, Inc.",1999,2045,Open,"26,791,931",2022,Yes,6.985,0.086,180379-0,Operational,Project #1,6/1/10,,Renewable Natural Gas,Vehicle Fuel,Pipeline Injection,,,4.35,0.4265,0.0343
1005717,2289,River Birch Landfill,LA,2000 South Kenner Avenue,Avondale,Jefferson,70094,29.932,-90.258,Private,"River Birch, Inc.",1999,2045,Open,"26,791,931",2022,Yes,6.985,0.086,180379-1,Operational,"Project #1, Expansion #1",1/1/17,,Renewable Natural Gas,Vehicle Fuel,Pipeline Injection,,,2.41,0.2363,0.019
1003601,1885,Riverview Land Preserve,MI,20863 Grange Road,Riverview,Wayne,48193,42.15621,-83.21208,Public,"City of Riverview, MI",1968,2031,Open,"24,906,224",2022,Yes,5.1,1.095,200447-0,Operational,Project #2,4/1/13,,Renewable Natural Gas,Vehicle Fuel,Local Use,,,0.14,0.0137,0.0011
1003676,1625,Roosevelt Regional MSW Landfill,WA,500 Roosevelt Grade Road,Roosevelt,Klickitat,99356,45.805,-120.174,Private,"Republic Services, Inc.",1990,2097,Open,"64,964,161",2022,Yes,8.633,0.102,200994-0,Operational,Project #2,11/1/18,,Renewable Natural Gas,Vehicle Fuel,Pipeline Injection,,,8.54,0.8373,0.0674
1004856,1177,"Rumpke SLF, Inc.",OH,"10795 Hughes Road
3800 Struble Road",Cincinnati,Hamilton,45251,39.2745,-84.59822,Private,Rumpke,1945,2058,Open,"70,517,484",2022,Yes,10.472,1.115,1251-0,Operational,Project #1,1/1/86,,Renewable Natural Gas,Vehicle Fuel,Pipeline Injection,,,9.36,0.9177,0.0739
1003687,1855,Sauk Trail Hills Landfill,MI,5011 South Lilley Road,Canton,Wayne,48188,42.2744,-83.4563,Private,"Republic Services, Inc.",1975,2033,Open,"25,745,336",2022,Yes,4.466,2.641,181068-0,Operational,Project #2,8/20/13,,Renewable Natural Gas,Vehicle Fuel,Pipeline Injection,,,1.83,0.1794,0.0144
1003281,1497,Seabreeze Environmental Landfill,TX,10310 FM 523,Angleton,Brazoria,77515,29.090834,-95.36,Private,Waste Connections Inc. - Central Region,1974,2044,Open,"28,593,937",2022,Yes,1.711,0.368,1574-0,Operational,Project #1,3/31/18,,Renewable Natural Gas,Industrial,Pipeline Injection,,,1.34,0.1314,0.0116
1002035,1298,Seneca Landfill Inc.,PA,421 Hartmann Road,Evans City,Butler,16033,40.8117,-80.0783,Private,"Seneca Landfill, Inc.",1965,2052,Open,"13,729,113",2022,Yes,3.253,1.672,180833-0,Operational,Project #2,2/1/11,,Renewable Natural Gas,Vehicle Fuel,Pipeline Injection,,,2.6,0.2549,0.0205
1002035,1298,Seneca Landfill Inc.,PA,421 Hartmann Road,Evans City,Butler,16033,40.8117,-80.0783,Private,"Seneca Landfill, Inc.",1965,2052,Open,"13,729,113",2022,Yes,3.253,1.672,201432-0,Operational,Project #4,6/1/18,,Renewable Natural Gas,Vehicle Fuel,Local Use,,,0.14,0.0137,0.0011
1004042,981,Seneca Meadows SWMF,NY,1786 Salcman Road,Waterloo,Seneca,13165,42.91795,-76.84716,Private,"Waste Connections, Inc.",1974,2025,Open,"52,621,226",2022,Yes,15.913,1.7,181144-0,Operational,Project #2,3/3/14,,Renewable Natural Gas,Vehicle Fuel,Pipeline Injection,,,7.611,0.7462,0.0601
1007088,1576,Shoosmith SLF,VA,11800 Lewis Road,Chester,Chesterfield,23831,37.3512,-77.4956,Private,Shoosmith Brothers,1976,2024,Open,"28,835,553",2022,Yes,4.558,1.376,201719-0,Operational,Project #2,9/30/23,,Renewable Natural Gas,Vehicle Fuel,Pipeline Injection,,,,0,0
1007852,1456,Skyline LF,TX,1201 N. Central,Ferris,Dallas,75125,32.549,-96.68,Private,WM,1950,2037,Open,"31,496,317",2022,Yes,8.079,1.102,201444-0,Operational,Project #2,2/1/20,,Renewable Natural Gas,Vehicle Fuel,Pipeline Injection,,,6.98,0.6844,0.0551
1002466,1330,South Shelby Landfill,TN,5494 Malone Road,Memphis,Shelby,38118,34.99809,-89.9189,Private,"Republic Services, Inc.",1981,2079,Open,"35,116,360",2022,Yes,6.87,0.414,201007-0,Operational,Project #2,8/18/20,,Renewable Natural Gas,Vehicle Fuel,Pipeline Injection,,,6.46,0.6334,0.051
1002683,1939,South Side Landfill Inc.,IN,2561 Kentucky Avenue,Indianapolis,Marion,46221,39.72794,-86.20847,Private,"600 Land, Inc.",1971,2039,Open,"27,693,911",2022,Yes,4.056,0.054,201008-0,Operational,Project #7,3/20/20,,Renewable Natural Gas,Vehicle Fuel,Local Use,,,2.98,0.2922,0.0235
1005729,2384,Southeast OKC Landfill,OK,7001 S. Bryant Street,Oklahoma City,Oklahoma,73149,35.3972,-97.4592,Private,"Republic Services, Inc.",1965,2065,Open,"19,531,069",2022,Yes,5.046,1.188,200978-0,Operational,Project #4,9/24/18,,Renewable Natural Gas,Vehicle Fuel,Pipeline Injection,,,3.86,0.3785,0.0305
1007718,1284,Southern Alleghenies LF,PA,843 Miller Picking Road,Davidsville,Somerset,15928,40.2361,-78.9,Private,Noble Environmental,1979,2084,Open,"10,023,262",2022,Yes,0.954,0.17,180815-0,Operational,Combination Project,9/1/07,,Renewable Natural Gas,Vehicle Fuel,Pipeline Injection,,,1.447,0.0709,0.0057
1002234,1225,Southern OK Regional Disposal LF,OK,31 Sord Drive,Ardmore,Carter,73402,34.1891,-97.0382,Public,"Southern Oklahoma Regional Disposal, Inc., OK",1978,2056,Open,"4,822,651",2022,Yes,0.526,0.03,1299-0,Operational,Project #1,7/5/18,,Renewable Natural Gas,Vehicle Fuel,Pipeline Injection,,,0.497,0.0487,0.0039
1014304,1597,SPSA Regional LF,VA,1 Bob Foeller Drive,Suffolk,Suffolk city,23434,36.759,-76.522,Public,"Southeastern Public Service Authority, VA",1985,2097,Open,"18,820,982",2022,Yes,1.85,1.318,201697-0,Operational,Project #4,8/31/23,,Renewable Natural Gas,Vehicle Fuel,Pipeline Injection,,,,0,0
1006238,714,St. Landry Parish LF,LA,417 Solid Waste Road,Washington,St. Landry,70589,30.68627,-92.06458,Public,"St. Landry Parish Solid Waste Disposal District, LA",1986,2034,Open,"2,907,520",2022,Yes,0.166,,784-0,Operational,Project #1,4/13/12,,Renewable Natural Gas,Vehicle Fuel,Local Use,,,0.07,0.0069,0.0006
1006238,714,St. Landry Parish LF,LA,417 Solid Waste Road,Washington,St. Landry,70589,30.68627,-92.06458,Public,"St. Landry Parish Solid Waste Disposal District, LA",1986,2034,Open,"2,907,520",2022,Yes,0.166,,784-1,Operational,"Project #1, Expansion #1",10/31/15,,Renewable Natural Gas,Vehicle Fuel,Local Use,,,0.2,0.0196,0.0016
1007811,1941,Stony Hollow Landfill Inc.,OH,2460 S Gettysburg Avenue,Dayton,Montgomery,45418,39.71552,-84.25222,Private,WM,1996,2051,Open,"12,434,338",2022,Yes,2.097,0.346,167062-1,Operational,"Project #1, De-Expansion #1",1/1/16,,Renewable Natural Gas,Vehicle Fuel,Pipeline Injection,,,1.75,0.1716,0.0138
1002471,1820,Tessman Road Landfill,TX,7000 I-10 East,San Antonio,Bexar,78219,29.435834,-98.339168,Private,"Republic Services, Inc.",1982,2051,Open,"37,626,929",2022,Yes,6.534,0.683,201450-0,Operational,Project #2,12/31/21,,Renewable Natural Gas,Vehicle Fuel,Pipeline Injection,,,5.86,0.5746,0.0462
1006064,12041,Timberlane Landfill,LA,1158 Landfill Road,Oakdale,Allen,71463,30.8669,-92.607,Private,"Waste Connections, Inc.",2003,2091,Open,"4,943,846",2022,Yes,0.94,0.014,181087-0,Operational,Project #1,4/30/19,,Renewable Natural Gas,Vehicle Fuel,Pipeline Injection,,,0.928,0.091,0.0073
1006465,1485,Turkey Creek Landfill,TX,9100 South I-35 West,Alvarado,Johnson,76009,32.3562,-97.202,Private,"Waste Connections, Inc.",1983,2030,Open,"11,022,493",2013,Yes,3.307,0.042,1562-0,Operational,Project #1,9/1/11,,Renewable Natural Gas,Vehicle Fuel,Pipeline Injection,,,1.22,0.1196,0.0096
1006465,1485,Turkey Creek Landfill,TX,9100 South I-35 West,Alvarado,Johnson,76009,32.3562,-97.202,Private,"Waste Connections, Inc.",1983,2030,Open,"11,022,493",2013,Yes,3.307,0.042,1562-1,Operational,"Project #1, Expansion #1",1/1/19,,Renewable Natural Gas,Vehicle Fuel,Pipeline Injection,,,2.12,0.2079,0.0167
1007879,1839,Turnkey Recycling and Environmental Enterprise (TREE),NH,90 Rochester Neck Road,Rochester,Strafford,3839,43.2448,-70.9695,Private,WM,1979,2035,Open,"40,887,552",2022,Yes,10.619,2.272,180214-0,Operational,Project #4,7/1/09,,Renewable Natural Gas,Electricity,Pipeline Injection,4.4,7.9,4,0.3922,0.0346
1007638,567,Twin Bridges RDF,IN,124 Twin Bridges Road,Danville,Hendricks,46122,39.75,-86.5,Private,WM,1973,2034,Open,"31,058,242",2022,Yes,6.908,2.599,201547-0,Operational,Project #2,6/30/23,,Renewable Natural Gas,Vehicle Fuel,Pipeline Injection,,,,0,0
1004041,11180,Twin Chimneys Landfill,SC,11075 Augusta Road,Honea Path,Greenville,29654,34.54,-82.312,Public,"Greenville County, SC",2007,2079,Open,"4,998,564",2022,Yes,1.782,1.782,180966-0,Operational,Project #1,3/31/23,,Renewable Natural Gas,Vehicle Fuel,Pipeline Injection,,,1.5,0.1471,0.0118
1011032,20763,Twin Oaks Landfill,TX,2690 State Highway 30,Anderson,Grimes,77830,30.598127,-96.144866,Public,"Brazos Valley SWMA, TX",2011,2046,Open,"4,525,575",2022,Yes,1.175,1.131,200990-0,Operational,Project #1,12/28/22,,Renewable Natural Gas,Vehicle Fuel,Pipeline Injection,,,0.046,0.0045,0.0004
1007984,2199,Upper Piedmont Regional Landfill,NC,9650 Oxford Road,Rougemont,Person,27572,36.324,-78.832,Private,"Republic Services, Inc.",1997,2057,Open,"6,142,371",2022,Yes,1.617,1.617,180282-0,Operational,Project #1,9/12/23,,Renewable Natural Gas,Vehicle Fuel,Pipeline Injection,,,,0,0
1007692,1285,Valley LF,PA,6015 Pleasant Valley Road,Irwin,Westmoreland,15642,40.3881,-79.6742,Private,WM,1960,2070,Open,"9,900,173",2022,Yes,2.537,0.668,1360-0,Operational,Project #1,2/27/04,,Renewable Natural Gas,Vehicle Fuel,Pipeline Injection,,,1.87,0.1834,0.0148
1000291,11721,Westmoreland Waste SLF LLC,PA,"900 Tyrol Boulevard
111 Conner Lane",Belle Vernon,Westmoreland,15012,40.1443,-79.8593,Private,Noble Environmental,1965,2055,Open,"7,325,057",2022,Yes,1.551,,181038-0,Operational,Project #1,5/11/20,,Renewable Natural Gas,Vehicle Fuel,Local Use,,,1.553,0.1523,0.0123
1003582,1912,Woodland Meadows Landfill,MI,"5900 Hannan Road
39900 Van Born Road (Canton)",Wayne,Wayne,48184,42.2652,-83.4315,Private,WM,1975,2040,Open,"66,427,650",2022,Yes,12.029,4.286,181076-0,Operational,Project #2,4/23/18,,Renewable Natural Gas,Vehicle Fuel,Pipeline Injection,,,7.76,0.7608,0.0612
1002511,700,Woolworth Road Landfill,LA,10580 Woolworth Road,Keithville,Caddo,71047,32.38072,-93.90013,Public,"City of Shreveport, LA",1988,2065,Open,"12,478,323",2022,Yes,1.481,0,200852-0,Operational,Project #3,10/1/18,,Renewable Natural Gas,Vehicle Fuel,Pipeline Injection,,,1.48,0.1451,0.0117
